,tmdb_id,soup
380,420818,adventure drama family animation africa lion prince redemption musical uncle remake grief king family liveactionandanimation fathersonrelationship liveactionremake chiwetelejiofor johnoliver jamesearljones johnkani alfrewoodard jdmccrary jonfavreau jonfavreau jonfavreau
381,13475,sciencefiction action adventure spacecraft teleportation sanfrancisco california timetravel spacemission parachute blackhole prequel futuristic space alternatereality spaceopera reboot unlikelyfriendship childdrivingcar 23rdcentury baseontvseries chrispine zacharyquinto karlurban zoesaldaña simonpegg johncho j.j.abrams j.j.abrams j.j.abrams
382,10020,romance family animation fantasy princess france prince castle rise musical insaneasylum beast baseonfairytale eccentricman paigeo'hara robbybenson richardwhite jerryorbach davidogdenstiers angelalansbury garytrousdale garytrousdale garytrousdale
383,56292,action thriller adventure assassin secretintelligenceservice washington satellite mumbai(bombay) india secretagent carcrash sequel prisonescape billionaire terrorism disguise bombing moscow russia nuclearsubmarine baseontvseries tomcruise paulapatton simonpegg jeremyrenner michaelnyqvist vladimirmashkov bradbird bradbird bradbird
384,1402,drama work worker homelessperson singleparent sanfrancisco california bus homelessness biography baseontruestory salesman stockbroker poor willsmith jadensmith thandiwenewton brianhowe jameskaren dancastellaneta gabrielemuccino gabrielemuccino gabrielemuccino
385,399566,action sciencefiction thriller dinosaur signlanguage alexanderskarsgård milliebobbybrown rebeccahall briantyreehenry shunoguri eizagonzález adamwingard adamwingard adamwingard
386,301528,family adventure animation comedy fantasy friendship cartoon rescuemission sequel buddy cowboy duringcreditsstinger toycometolife tomhanks timallen anniepotts tonyhale keegan-michaelkey madeleinemcgraw joshcooley joshcooley joshcooley
387,330457,family animation adventure comedy fantasy princess magic kingdom winter queen castle musical sequel spirit frozen personification motherdaughterrelationship idinamenzel kristenbell joshgad jonathangroff evanrachelwood sterlingk.brown chrisbuck chrisbuck chrisbuck
388,627,drama crime drugdealer friendship london england baseonnovelorbook scotland heroin drugaddiction antihero junkie nightclub darkcomedy scotland hallucination surrealism steal drugdealing drug illegaldrug socialrealism fullfrontalfemalenudity hairyvagina hairytriangle ewanmcgregor ewenbremner jonnyleemiller kevinmckidd robertcarlyle kellymacdonald dannyboyle dannyboyle dannyboyle
389,5915,adventure drama parentchildrelationship self-discovery camping wilderness biography baseontruestory roadtrip alaska journey emilehirsch marciagayharden williamhurt jenamalone brianh.dierker catherinekeener seanpenn seanpenn seanpenn
390,10674,animation family adventure princess daughter china homeland villain musical sexism training baseontruestory femaleprotagonist dragon eastasianlead warhero baseonsong poemorrhyme luck baseonfairytale handdrawanimation fatherdaughterrelationship ming-nawen eddiemurphy bdwong miguelferrer harveyfierstein fredafohshen tonybancroft tonybancroft tonybancroft
391,82702,fantasy action adventure animation comedy family rescue husbandwiferelationship sacrifice parentchildrelationship lossofloveone vike deathoffather sequel dragon deathofhusband warrior mothersonrelationship jaybaruchel cateblanchett gerardbutler craigferguson americaferrera jonahhill deandeblois deandeblois deandeblois
392,454626,action sciencefiction comedy family friendship videogame sanfrancisco california roadtrip cop baseonvideogame duringcreditsstinger barfight hedgehog liveactionandanimation liveactionremake floss benschwartz jamesmarsden tikasumpter jimcarrey natasharothwell adampally jefffowler jefffowler jefffowler
393,70,drama dieanddeath transporter strongwoman strokeoffate fight suicideattempt boxer training tragedy femaleprotagonist brutality boxtrainer unlikelyfriendship clinteastwood hilaryswank morganfreeman jaybaruchel mikecolter luciarijker clinteastwood clinteastwood clinteastwood
394,414906,crime mystery thriller police psychopath secretidentity crimefighter superhero nightclub politician baseoncomic vigilante organizecrime serialkiller millionaire socialinjustice murderinvestigation aftercreditsstinger masksuperhero neo-noir vengeance robertpattinson zoëkravitz pauldano jeffreywright johnturturro petersarsgaard mattreeves mattreeves mattreeves
395,287947,action comedy fantasy philadelphia pennsylvania magic secretidentity superhero baseoncomic wizard superhumanstrength aftercreditsstinger duringcreditsstinger christmas dcextenduniverse(dceu) floss zacharylevi markstrong asherangel jackdylangrazer adambrody djimonhounsou davidf.sandberg davidf.sandberg davidf.sandberg
396,577922,action thriller sciencefiction assassin espionage spy timetravel mumbai(bombay) india armdealer terrorism terroristattack nuclearweapon terroristplot alternatetimeline norway timeparadox ukraine johndavidwashington robertpattinson elizabethdebicki kennethbranagh dimplekapadia himeshpatel christophernolan christophernolan christophernolan
397,316029,drama adultery circus musical biography ragtorich baseontruestory singing dreamer hughjackman zacefron michellewilliams rebeccaferguson zendaya kealasettle michaelgracey michaelgracey michaelgracey
398,679,action thriller sciencefiction android spacemarine extraterrestrialtechnology spaceman spacetravel colony spacecolony warriorwoman alien space femaleprotagonist creature desolate femalehero xenomorph sigourneyweaver michaelbiehn lancehenriksen billpaxton jenettegoldstein carriehenn jamescameron jamescameron jamescameron
399,17654,sciencefiction streetgang government genetic slum mutation dystopia transformation southafrica satire mockumentary alien alternatehistory racism xenophobia privatemilitarycompany baseonshortfilm sharltocopley jasoncope nathalieboltt sylvainestrike elizabethmkandawie johnsumner neillblomkamp neillblomkamp neillblomkamp
400,568124,animation comedy family fantasy magic sadness immigration supernatural beauty musical bigfamily forest familysecret familyrelationship teenagegirl femaleprotagonist familyconflict helpchild matriarch colombia stephaniebeatriz maríaceciliabotero johnleguizamo dianeguerrero jessicadarrow carolinagaitán byronhoward byronhoward byronhoward
401,9479,fantasy animation family skeleton fire magic holiday santaclaus halloween musical wood stopmotion christmas dannyelfman chrissarandon catherineo'hara williamhickey glennshadix paulreubens henryselick henryselick henryselick
402,2501,action drama mystery thriller sniper assassin amnesia paris france baseonnovelorbook escape spain secretidentity passport lover flashback shootout footchase cellphone surveillancecamera germany fishingboat langleyvirginia handtohandcombat actionhero bourne jasonbourne mattdamon frankapotente chriscooper cliveowen briancox adewaleakinnuoye-agbaje dougliman dougliman dougliman
403,9741,thriller drama mystery philadelphia pennsylvania parentchildrelationship marriagecrisis superhero trainaccident superpower brucewillis samuell.jackson robinwright spencertreatclark charlaynewoodard eamonnwalker m.nightshyamalan m.nightshyamalan m.nightshyamalan
404,566525,action adventure fantasy martialart superhero baseoncomic mixedmartialart eastasianlead aftercreditsstinger duringcreditsstinger marvelcinematicuniverse(mcu) fathersonrelationship simuliu awkwafina zhangmeng'er falachen florianmunteanu benedictwong destindanielcretton destindanielcretton destindanielcretton
405,87,adventure action skeleton wind heart riddle crocodile treasurehunt torture india monkey archaeologist conveyorbelt childdrivingcar adventurer archeology 1930s harrisonford katecapshaw kehuyquan amrishpuri roshanseth philipstone stevenspielberg stevenspielberg stevenspielberg
406,54138,action adventure sciencefiction spacecraft friendship sequel alien futuristic space spaceopera terroristbombing chrispine zacharyquinto karlurban zoesaldaña simonpegg johncho j.j.abrams j.j.abrams j.j.abrams
407,176,horror mystery crime shotgun detective flashback hospital doctor torture sadist survivalhorror deathmatch boobytrap mindgame extremeviolence deathgame caryelwes leighwhannell dannyglover monicapotter kenleung makenzievega jameswan jameswan jameswan
408,13183,action mystery sciencefiction usapresident massmurder secretidentity narration sovietunion retirement baseoncomic conspiracy animatescene maskvigilante 1980s malinåkerman patrickwilson billycrudup matthewgoode jackieearlehaley jeffreydeanmorgan zacksnyder zacksnyder zacksnyder
409,399579,action sciencefiction adventure martialart bountyhunter dystopia extremesport superhero cyberpunk baseonmanga femalecyborg liveactionremake rosasalazar christophwaltz jenniferconnelly mahershalaali edskrein jackieearlehaley robertrodriguez robertrodriguez robertrodriguez
410,664413,romance drama kidnap gangster yacht nightclub mansion prostitution relationship abduction sex anna-mariasieklucka michelemorrone bronisławwrocławski otarsaralidze magdalenalamparska nataszaurbańska barbarabiałowąs barbarabiałowąs barbarabiałowąs
411,3933,romance fantasy animation skeleton lovetriangle cheat shyness arrangemarriage marriage grave musical money stopmotion wedding corpse parent darkfantasy ring 19thcentury johnnydepp helenabonhamcarter emilywatson traceyullman paulwhitehouse joannalumley timburton timburton timburton
412,107,crime comedy robbery trailerpark england gypsy gambling pig gangster boxer undergroundfighting jasonstatham alanford bradpitt stephengraham dennisfarina robbiegee guyritchie guyritchie guyritchie
413,318846,comedy drama baseonnovelorbook bank fraud wallstreet biography baseontruestory animatescene historicalfiction christianbale stevecarell ryangosling bradpitt melissaleo hamishlinklater adammckay adammckay adammckay
414,156022,thriller action crime assassin corruption hitman callgirl sadism hostage gangster fbi gore remake sociopath revenge vigilante organizecrime commando interrogation surveillance exsoldier loner handtohandcombat vigilantejustice denzelwashington martoncsokas chloëgracemoretz davidharbour haleybennett billpullman antoinefuqua antoinefuqua antoinefuqua
415,177677,action adventure mission london england spy morocco villain austria europe sequel conspiracy vienna austria tomcruise jeremyrenner simonpegg rebeccaferguson vingrhames seanharris christophermcquarrie christophermcquarrie christophermcquarrie
416,954,adventure action thriller mission london england cia computer paris france undercover espionage secretmission armdeal spy secretidentity secretbase secretagent terrorism tomcruise jonvoight emmanuellebéart henryczerny jeanreno vingrhames briandepalma briandepalma briandepalma
417,620,comedy fantasy newyorkcity environmentalprotectionagency library supernatural paranormalphenomenon loser nerd giantmonster possession mythology horrorspoof paranormalinvestigation urbansetting superpower ghost duringcreditsstinger ghostbuster billmurray danaykroyd sigourneyweaver haroldramis rickmoranis anniepotts ivanreitman ivanreitman ivanreitman
418,453395,fantasy action adventure magic superhero baseoncomic alternatereality aftercreditsstinger duringcreditsstinger marvelcinematicuniverse(mcu) benedictcumberbatch elizabetholsen chiwetelejiofor benedictwong xochitlgomez jettklyne samraimi samraimi samraimi
