tmdb_id,score_imdb,title,genres,poster_path,year,keywords,cast,director,watch_providers
324857,7.861987750872802,Spider-Man: Into the Spider-Verse,"Action, Adventure, Animation, Science Fiction",/iiZZdoQBEYBv6id8su7ImL0oCbD.jpg,2018,"superhero, based on comic, aftercreditsstinger, alternate universe","Shameik Moore, Jake Johnson, Hailee Steinfeld, Mahershala Ali, Brian Tyree Henry, Lily Tomlin, Luna Lauren Velez, Zoë Kravitz, John Mulaney, Kimiko Glenn",Rodney Rothman,337
244786,7.8596194933434,Whiplash,"Drama, Music",/7fn624j5lj3xTme2SgiLCeuedmO.jpg,2014,"new york city, concert, jazz, obsession, music teacher, conservatory, montage, public humiliation, jazz band, young adult, music school, based on short film","Miles Teller, J.K. Simmons, Paul Reiser, Melissa Benoist, Austin Stowell, Chris Mulkey, Nate Lang, Charlie Ian, Jayson Blair, Kavita Patil",Damien Chazelle,"381, 11, 1732"
1422,7.85831536123113,The Departed,"Drama, Thriller, Crime",/nT97ifVT2J1yMQmeq20Qblg61T.jpg,2006,"police, undercover, boston, massachusetts, gangster, irish-american, crime boss, friends, remake, mobster, organized crime, mafia, undercover cop, mole, state police, police training, realtor","Jack Nicholson, Leonardo DiCaprio, Matt Damon, Mark Wahlberg, Vera Farmiga, Martin Sheen, Ray Winstone, Anthony Anderson, Alec Baldwin, Kevin Corrigan",Martin Scorsese,"138, 310, 1734"
120467,7.858145927036482,The Grand Budapest Hotel,"Comedy, Drama",/eWdyYQreja6JGCzqHWXpWHDrrPo.jpg,2014,"hotel, painting, wartime, eastern europe, author, gunfight, theft, bellboy, mentor protégé relationship, european, hotel lobby, renaissance painting, 1960s, 1930s","Ralph Fiennes, F. Murray Abraham, Tony Revolori, Mathieu Amalric, Adrien Brody, Willem Dafoe, Jeff Goldblum, Edward Norton, Harvey Keitel, Jude Law",Wes Anderson,337
77,7.857834242875898,Memento,"Mystery, Thriller",/yuNs09hvpHVU1cBTCAk9zxsL2oW.jpg,2000,"drug dealer, amnesia, insulin, tattoo, waitress, insurance salesman, motel, manipulation, flashback, confusion, revenge, murder, memory loss, psychological thriller, whodunit, los angeles, california, polaroid, based on short story, nonlinear timeline, individuality, phone call, neo-noir, reverse chronology","Guy Pearce, Carrie-Anne Moss, Joe Pantoliano, Mark Boone Junior, Russ Fega, Jorja Fox, Stephen Tobolowsky, Harriet Sansom Harris, Thomas Lennon, Callum Keith Rennie",Christopher Nolan,
38,7.857711081817481,Eternal Sunshine of the Spotless Mind,"Science Fiction, Drama, Romance",/5MwkWH9tYHv3mV9OdYTMR5qreIz.jpg,2004,"new york city, regret, jealousy, deja vu, amnesia, dream, operation, relationship problems, love, memory, brainwashing, relationship, heartbreak, nonlinear timeline, 2000s","Jim Carrey, Kate Winslet, Kirsten Dunst, Mark Ruffalo, Elijah Wood, Tom Wilkinson, Jane Adams, David Cross, Deirdre O'Connell, Thomas Jay Ryan",Michel Gondry,"119, 381, 531, 1853"
101,7.857321249164926,Léon: The Professional,"Crime, Drama, Action",/yI6X2cCM5YPJtxMhUd3dPGqDAhw.jpg,1994,"hotel room, new york city, immigrant, assassin, police brutality, corruption, s.w.a.t., hitman, loss of loved one, training, revenge, murder, loneliness, neighbor, tragic love, city life, neo-noir, complex relationship","Jean Reno, Natalie Portman, Gary Oldman, Danny Aiello, Peter Appel, Michael Badalucco, Ellen Greene, Elizabeth Regen, Carl J. Matusovich, Eric Challier",Luc Besson,"119, 381, 531, 582, 1853"
500,7.853271886596559,Reservoir Dogs,"Crime, Thriller",/xi8Iu6qyTfyZVDVy60raIOYJJmk.jpg,1992,"escape, jewelry, psychopath, traitor, heist, thief, betrayal, plan gone wrong, gang, nonlinear timeline, warehouse, told in flashback, heist gone wrong, botched robbery, foreshadowing, rendezvous, iconic, set in one room, uneasy alliance, rag tag group, based on short film","Harvey Keitel, Tim Roth, Michael Madsen, Chris Penn, Steve Buscemi, Lawrence Tierney, Randy Brooks, Kirk Baltz, Edward Bunker, Quentin Tarantino",Quentin Tarantino,"119, 381, 11, 201"
348,7.853029494338734,Alien,"Horror, Science Fiction",/vfrQk5IPloGg1v9Rzbh2Eg3VGyM.jpg,1979,"android, spacecraft, space marine, biology, dystopia, countdown, space suit, beheading, space travel, cowardice, alien, space, female protagonist, parasite, space opera, cosmos, xenomorph","Sigourney Weaver, Tom Skerritt, Ian Holm, Yaphet Kotto, John Hurt, Veronica Cartwright, Harry Dean Stanton, Bolaji Badejo, Helen Horton, Roy Scammell",Ridley Scott,337
324786,7.846896062939418,Hacksaw Ridge,"Drama, History, War",/jcStBvbQt78tPeId5hC7a9jcDOK.jpg,2016,"japan, world war ii, violent father, pacifism, bible, gore, biography, based on true story, okinawa, conscientious objector, religion, soldier, alcoholic, war hero, medic, us military, battle of okinawa, congressional medal of honor","Andrew Garfield, Sam Worthington, Vince Vaughn, Teresa Palmer, Luke Bracey, Hugo Weaving, Rachel Griffiths, Ryan Corr, Richard Roxburgh, Goran D. Kleut",Mel Gibson,119
637,7.841662031424036,Life Is Beautiful,"Comedy, Drama",/6tEJnof1DKWPnl5lzkjf0FVv7oB.jpg,1997,"dying and death, bookshop, love of one's life, nazi, self sacrifice, loss of loved one, italy, riddle, mass murder, concentration camp, fascism, world war ii, deportation, jew persecution, story teller, riding a bicycle, national socialism, dark comedy, charade, concentration camp prisoner, romantic comedy, dark, war, nazi germany, oscar-nominated, holocaust","Roberto Benigni, Nicoletta Braschi, Giorgio Cantarini, Giustino Durano, Sergio Bini Bustric, Marisa Paredes, Horst Buchholz, Lidia Alfonsi, Giuliana Lojodice, Amerigo Fontani",Roberto Benigni,
185,7.838108461123142,A Clockwork Orange,"Science Fiction, Crime",/4sHeTAp65WrSSuc05nRBKddhBxO.jpg,1971,"london, england, robbery, street gang, great britain, based on novel or book, nihilism, parent child relationship, society, sexuality, social worker, psychopath, dystopia, dark comedy, satire, juvenile delinquent, sex crime, futuristic society","Malcolm McDowell, Patrick Magee, Adrienne Corri, Miriam Karlin, Michael Bates, Warren Clarke, John Clive, Carl Duering, Paul Farrell, Clive Francis",Stanley Kubrick,
769,7.836396635794432,GoodFellas,"Drama, Crime",/aKuFiU82s5ISJpGZp7YkIr3kCUd.jpg,1990,"prison, florida, new york city, based on novel or book, gangster, mass murder, drug trafficking, 1970s, irish-american, gore, biography, based on true story, murder, organized crime, mafia, brooklyn, new york city, crime epic, tampa, florida","Ray Liotta, Robert De Niro, Joe Pesci, Lorraine Bracco, Paul Sorvino, Frank Sivero, Tony Darrow, Mike Starr, Frank Vincent, Chuck Low",Martin Scorsese,
280,7.835981909183679,Terminator 2: Judgment Day,"Action, Thriller, Science Fiction",/5M0j0B18abtBI5gi2RhfjjurTqb.jpg,1991,"cyborg, shotgun, dystopia, moral ambiguity, post-apocalyptic future, villain, time travel, mental institution, juvenile delinquent, fictional war, urban setting, troubled teen, morphing, nuclear weapons, shape shifter, savior, catch phrase, action hero, good versus evil, terminator","Arnold Schwarzenegger, Linda Hamilton, Edward Furlong, Robert Patrick, Joe Morton, Earl Boen, S. Epatha Merkerson, Castulo Guerra, Danny Cooksey, Jenette Goldstein",James Cameron,"8, 1796"
240,7.830876237128961,The Godfather Part II,"Drama, Crime",/hek3koDUyRQk7FIhPXsa6mT2Zc3.jpg,1974,"italian american, cuba, italy, gangster, praise, symbolism, melancholy, revenge, organized crime, mafia, lawyer, suburb, corrupt politician","Al Pacino, Robert Duvall, Diane Keaton, Robert De Niro, John Cazale, Talia Shire, Lee Strasberg, Michael V. Gazzo, G. D. Spradlin, Richard Bright",Francis Ford Coppola,"381, 531, 1853"
398818,7.829485105714193,Call Me by Your Name,"Romance, Drama",/mZ4gBdfkhP9tvLH1DO4m4HYtiyi.jpg,2017,"based on novel or book, upper class, italy, swimming pool, coming of age, love, breaking the fourth wall, summer, teenage boy, masturbation, first love, lgbt, jewish family, 1980s, peach, gay theme","Timothée Chalamet, Armie Hammer, Michael Stuhlbarg, Amira Casar, Esther Garrel, Victoire Du Bois, Vanda Capriolo, Antonio Rimoldi, Elena Bucci, Marco Sgrosso",Luca Guadagnino,"8, 381, 1796, 1967"
14,7.828801514893612,American Beauty,Drama,/wby9315QzVKdW9BonAefg8jGTTb.jpg,1999,"estate agent, adultery, coming out, first time, virgin, cheating, parent child relationship, age difference, midlife crisis, cheerleader, dark comedy, rose, satire, dysfunctional family, suburbia, coming of age, sexual fantasy, dysfunctional marriage, marijuana, loneliness, love affair, exercise, extramarital affair, realtor, quitting a job, voyeur, neighborhood, retired army man, closeted homosexual, singing in a car, gay theme, teenager, camcorder","Kevin Spacey, Annette Bening, Thora Birch, Wes Bentley, Mena Suvari, Peter Gallagher, Allison Janney, Chris Cooper, Scott Bakula, Sam Robards",Sam Mendes,"381, 531, 582, 1853"
489,7.828333533828037,Good Will Hunting,Drama,/bABCBKYBK7A5G1x0FzoeoNfuj2.jpg,1997,"boston, massachusetts, professor, baseball, mathematics, genius, harvard university, male friendship, ambition, flashback, love, friends, psychologist, janitor, university, courtroom, prodigy, math genius","Matt Damon, Robin Williams, Ben Affleck, Stellan Skarsgård, Minnie Driver, Casey Affleck, Cole Hauser, Vik Sahay, John Mighton, Rachel Majorowski",Gus Van Sant,"8, 381, 1796, 531, 582, 1853"
103,7.827904609797141,Taxi Driver,"Crime, Drama",/ekstpH614fwDX8DUln1a2Opz0N8.jpg,1976,"drug dealer, vietnam veteran, new york city, taxi, pornography, obsession, taxi driver, pimp, firearm, politician, alienation, junk food, misanthrophy, vigilante, illegal prostitution, character study, loner, manhattan, new york city, neo-noir, child prostitution, new hollywood, drives","Robert De Niro, Jodie Foster, Cybill Shepherd, Harvey Keitel, Peter Boyle, Leonard Harris, Albert Brooks, Diahnne Abbott, Frank Adu, Victor Argo",Martin Scorsese,"138, 1734, 1967"
111,7.822570424942091,Scarface,"Action, Crime, Drama",/iQ5ztdjvteGeboxtmRdXEChJOHh.jpg,1983,"corruption, sibling relationship, miami, florida, cuba, loss of loved one, gangster, cocaine, rise and fall, remake, drug cartel, mafia, drug lord, bitterness, rise to power, miami beach, cuban refugees, drug war","Al Pacino, Steven Bauer, Michelle Pfeiffer, Mary Elizabeth Mastrantonio, Robert Loggia, Miriam Colon, F. Murray Abraham, Paul Shenar, Harris Yulin, Ángel Salazar",Brian De Palma,"8, 119, 138, 1734, 1796"
146233,7.821785534909701,Prisoners,"Drama, Thriller, Crime",/k1LDxbfSu7mCVhWf6byLAfFk1Pm.jpg,2013,"pennsylvania, usa, kidnapping, hostage, detective, maze, symbolism, investigation, beating, revenge, vigilante, rural area, crime scene, brutality, candlelight vigil, animal cruelty, neo-noir, child abduction","Hugh Jackman, Jake Gyllenhaal, Maria Bello, Terrence Howard, Paul Dano, Viola Davis, Melissa Leo, Dylan Minnette, Zoë Soul, Wayne Duvall",Denis Villeneuve,701
73,7.821353120293936,American History X,Drama,/euypWkaYFOLW3e5rLIcTAjWnhhT.jpg,1998,"prison, neo-nazism, rape, skinhead, sibling relationship, swastika, brother, fascism, jail, school, los angeles, california, family, xenophobia, interracial friendship, nazism","Edward Norton, Edward Furlong, Beverly D'Angelo, Jennifer Lien, Ethan Suplee, Fairuza Balk, Avery Brooks, Elliott Gould, Stacy Keach, William Russ",Tony Kaye,
62,7.819281632987992,2001: A Space Odyssey,"Science Fiction, Mystery, Adventure",/ve72VxNqjGM69Uky4WTo2bK6rfq.jpg,1968,"man vs machine, moon, jupiter, artificial intelligence (a.i.), based on novel or book, technology, super computer, space travel, space mission, moon base, astronaut, evolution, monolith, space station, space opera, 2000s","Keir Dullea, Gary Lockwood, William Sylvester, Douglas Rain, Daniel Richter, Leonard Rossiter, Margaret Tyzack, Robert Beatty, Sean Sullivan, Frank Miller",Stanley Kubrick,
490132,7.818867703915264,Green Book,"Drama, History",/7BsvSuDQuoqhWmU2fL7W2GOcZHU.jpg,2018,"friendship, southern usa, road trip, racism, pianist, driver, lgbt, road movie, music tour, 1960s, roadtrip","Viggo Mortensen, Mahershala Ali, Linda Cardellini, Sebastian Maniscalco, Dimiter D. Marinov, Mike Hatton, P.J. Byrne, Joe Cortese, Maggie Nixon, Von Lewis",Peter Farrelly,1967
372058,7.816800728764746,Your Name.,"Romance, Animation, Drama",/q719jXXEzOoYaps6babgKnONONX.jpg,2016,"race against time, afterlife, natural disaster, supernatural, time travel, comet, romance, tragedy, school, body-swap, nonlinear timeline, star crossed lovers, anime, dreams","Ryunosuke Kamiki, Mone Kamishiraishi, Ryo Narita, Aoi Yuki, Nobunaga Shimazaki, Kaito Ishikawa, Kanon Tani, Masaki Terasoma, Sayaka Ohara, Kazuhiko Inoue",Makoto Shinkai,381
207,7.814926973541919,Dead Poets Society,Drama,/hmGAF5NDoYB6S39UONevjHCESOI.jpg,1989,"individual, friendship, philosophy, poetry, literature, professor, coming of age, teacher, school play, vermont, schoolteacher, preparatory school, 1950s, teenager","Robin Williams, Ethan Hawke, Robert Sean Leonard, Gale Hansen, Josh Charles, Dylan Kussman, Allelon Ruggiero, James Waterston, Norman Lloyd, Kurtwood Smith",Peter Weir,"337, 381"
600,7.803642863137128,Full Metal Jacket,"Drama, War",/kMKyx1k8hWWscYFnPbnxxN4Eqo4.jpg,1987,"rescue, sniper, vietnam war, suicide, vietnam, helicopter, prostitute, based on novel or book, propaganda, war correspondent, journalism, recruit, infantry, war photographer, boot camp, jungle, sergeant, racism, genocide, fighting, platoon, combat, discipline, u.s. marine, obstacle course, military, anti war, mass grave, blanket party","Matthew Modine, Adam Baldwin, Vincent D'Onofrio, R. Lee Ermey, Dorian Harewood, Arliss Howard, Kevyn Major Howard, Ed O'Ross, John Terry, Bruce Boa",Stanley Kubrick,
510,7.8032085247698735,One Flew Over the Cuckoo's Nest,Drama,/3jcbDmRFiQ83drXNOvRDeKHxS0C.jpg,1975,"mentally disabled, friendship, based on novel or book, nurse, lunatic asylum, insane asylum, oregon, usa, hospital, medication, female villain, shock treatment","Jack Nicholson, Brad Dourif, Louise Fletcher, Danny DeVito, William Redfield, Scatman Crothers, Christopher Lloyd, Will Sampson, Dean R. Brooks, Michael Berryman",Miloš Forman,
