tmdb_id,score_imdb,title,genres,vote_average,vote_count,poster_path,year,title_fr,keywords,cast,director,watch_providers
1635,5.976655106059763,The Island (2005),"Action, Thriller, Science Fiction, Adventure",6.673,5183,/n4HyHxnKCJG8SbqeLEK1nU5JbIR.jpg,2005,The Island (2005),"genetics, love of one's life, escape, transplantation, freedom, clone, dystopia, cloning, false memory, plague, human cloning, organ harvest, 2010s","Ewan McGregor, Scarlett Johansson, Djimon Hounsou, Sean Bean, Steve Buscemi, Michael Clarke Duncan, Ethan Phillips, Brian Stepanek, Noa Tishby, Siobhan Flynn",Michael Bay,
225574,5.9766235802070415,Non-Stop (2014),"Action, Thriller, Mystery",6.811,5175,/Nkgaj3X0W2jHQ1TzHEgWFpN3kJ.jpg,2014,Non-Stop (2014),"airplane, fight, airplane hijacking, conspiracy, airplane crash, theft, cell phone, hijack, transatlantic, one night, mystery killer, flight attendant","Liam Neeson, Julianne Moore, Scoot McNairy, Michelle Dockery, Nate Parker, Corey Stoll, Lupita Nyong'o, Anson Mount, Omar Metwally, Jason Butler Harner",Jaume Collet-Serra,"8, 1796"
496,5.9766117360490645,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),Comedy,6.777,5172,/kfkyALfD4G1mlBJI1lOt2QCra4i.jpg,2006,Borat : Leçons culturelles sur l'Amérique pour profit glorieuse nation Kazakhstan (2006),"journalist, california, prostitute, rodeo, kazakhstan, demeanor course, chicken, driving school, satire, mockumentary, social satire, anti-semitism, bear, reporter, aftercreditsstinger, duringcreditsstinger","Sacha Baron Cohen, Ken Davitian, Luenell, Pamela Anderson, Bob Barr, Alan Keyes, Carole De Saram, Mitchell Falk, David Corcoran, Andre Darnell Myers",Larry Charles,337
215,5.976595925155739,Saw II (2005),Horror,6.592,5168,/AwfBNpkedYcXt9BjGEYZf5g2s37.jpg,2005,Saw 2 (2005),"sadism, riddle, serial killer, torture, survival horror, death match, macabre, mind game, death game","Tobin Bell, Donnie Wahlberg, Shawnee Smith, Erik Knudsen, Franky G, Glenn Plummer, Emmanuelle Vaugier, Beverley Mitchell, Noam Jenkins, Timothy Burd",Darren Lynn Bousman,
8961,5.976448654616753,Bad Boys II (2003),"Action, Crime, Comedy",6.608,5131,/yCvB5fG5aEPqa1St7ihY6KEAsHD.jpg,2003,Bad Boys II (2003),"drug smuggling, miami, florida, undercover agent, cuba, ku klux klan, kidnapping, money laundering, mexican standoff, ecstasy, male friendship, guantánamo, sequel, shootout, criminal underworld, drug lord, exploding house, dea agent, undercover operation, buddy cop, narcotics detective, action hero, buddy movie, haitian gang, dead bodies, buddy detective duo, police partners, russian mobster","Will Smith, Martin Lawrence, Gabrielle Union, Jordi Mollà, Peter Stormare, Joe Pantoliano, Theresa Randle, Michael Shannon, Jon Seda, Yul Vazquez",Michael Bay,
879,5.976428610918555,Hook (1991),"Adventure, Fantasy, Comedy, Family",6.833,5126,/a6rB1lGXoGms7gWxRfJneQmAjNV.jpg,1991,Hook ou la Revanche du capitaine Crochet (1991),"rescue, daughter, flying, swordplay, sword, fairy tale, peter pan, memory loss, duel, pirate, hook, hook for a hand","Dustin Hoffman, Robin Williams, Bob Hoskins, Julia Roberts, Charlie Korsmo, Amber Scott, Dante Basco, Caroline Goodall, Isaiah Robinson, Arthur Malet",Steven Spielberg,
4108,5.976420583883282,The Transporter (2002),"Action, Crime, Thriller",6.7,5124,/v3QIFUWgtVN4wejVuDZowuyJ20W.jpg,2002,Le Transporteur (2002),"martial arts, transporter, france, human trafficking, organized crime, police chase, gunfight, explosion, young woman, getaway driver, assassination attempt, rules, bmw, ex special forces, french police, french detective, nice france, precision, transport, no questions asked, french inspector, modified vehicle","Jason Statham, Shu Qi, François Berléand, Matt Schulze, Ric Young, Doug Rand, Didier Saint Melin, Tonio Descanvelle, Laurent Desponds, Matthieu Albertini",Corey Yuen,
13811,5.976364241192441,Knowing (2009),"Action, Mystery, Science Fiction, Thriller",6.196,5110,/7SJgkVoxCf7h6y3uA4tAR4Iowwp.jpg,2009,Prédictions (2009),"cataclysm, code, time capsule, end of the world, astrophysicist, grieving widower, lexington massachusetts, westford massachusetts, prediction, researcher, numbers, news","Nicolas Cage, Rose Byrne, Chandler Canterbury, Ben Mendelsohn, Nadia Townsend, Terry Camilleri, Lara Robinson, Adrienne Pickering, Danielle Carter, Alethea McGrath",Alex Proyas,
76726,5.976327878486583,Chronicle (2012),"Science Fiction, Drama, Thriller",6.821,5101,/xENglsVIIWEEhhB5lgpy33tGcKI.jpg,2012,Chronicle (2012),"friendship, flying, seattle, washington, telekinesis, coming of age, outcast, loneliness, super power, found footage, aftercreditsstinger, abuse, based on short film, teenager","Dane DeHaan, Alex Russell, Michael B. Jordan, Michael Kelly, Ashley Grace, Bo Petersen, Anna Wood, Rudi Malcolm, Luke Tyler, Crystal-Donna Roberts",Josh Trank,"337, 8, 1796"
345887,5.976295462024394,The Equalizer 2 (2018),"Action, Thriller, Crime",6.745,5093,/cQvc9N6JiMVKqol3wcYrGshsIdZ.jpg,2018,Equalizer 2 (2018),"drug dealer, martial arts, cia, rape, kidnapping, hostage, hurricane, sequel, revenge, murder, gang, massacre, elite forces, vigilante justice","Denzel Washington, Pedro Pascal, Ashton Sanders, Orson Bean, Bill Pullman, Melissa Leo, Jonathan Scarfe, Sakina Jaffrey, Kazy Tauginas, Garrett Golden",Antoine Fuqua,"8, 1796"
316727,5.97628328295025,The Purge: Election Year (2016),"Action, Horror, Thriller",6.396,5090,/dx5pKJpGbJc9xrFQ8UR1XrrqmPj.jpg,2016,American Nightmare 3 : Élections (2016),"dystopia, sequel, calvary, legalized murder, attack on politician, military attack","Elizabeth Mitchell, Frank Grillo, Mykelti Williamson, Betty Gabriel, J. J. Soria, Raymond J. Barry, Edwin Hodge, Kyle Secor, Ethan Phillips, Terry Serpico",James DeMonaco,
76285,5.975882634821754,Percy Jackson: Sea of Monsters (2013),"Adventure, Family, Fantasy",6.0,4993,/tAu90qEpLqwqiZLsMqpaMVr55oN.jpg,2013,Percy Jackson : La Mer des monstres (2013),"sea, monster, based on novel or book, poison, hermes, tale, poseidon, fantasy world, demigod, golden fleece, olympus, quest, kronos, based on young adult novel","Logan Lerman, Brandon T. Jackson, Alexandra Daddario, Douglas Smith, Leven Rambin, Jake Abel, Katelyn Mager, Grey Damon, Paloma Kwiatkowski, Anthony Stewart Head",Thor Freudenthal,337
107846,5.975811019938256,Escape Plan (2013),"Action, Thriller",6.7,4976,/k09ydRsOtdjCUxierkknRdujIF2.jpg,2013,Évasion (2013),"prison, ship, prisoner, escape, prison escape","Sylvester Stallone, Arnold Schwarzenegger, Jim Caviezel, 50 Cent, Sam Neill, Vinnie Jones, Faran Tahir, Vincent D'Onofrio, Amy Ryan, Graham Beckel",Mikael Håfström,
16996,5.975811019938256,17 Again (2009),"Comedy, Fantasy, Drama, Romance",6.3,4976,/wqE9b0bdZsubI82zdX1ykLfPajh.jpg,2009,17 ans encore (2009),"high school, affectation, fake identity, bullying, high school sports, adult as a child, do over, age change, lighthearted, amused, enchant","Zac Efron, Leslie Mann, Thomas Lennon, Michelle Trachtenberg, Sterling Knight, Matthew Perry, Tyler Steelman, Allison Miller, Adam Gregory, Hunter Parrish",Burr Steers,119
286565,5.975794107524298,Paper Towns (2015),"Mystery, Drama, Romance",6.1,4972,/eoF6wYVj1vbrCWjL0rBkdZpgrxS.jpg,2015,La Face cachée de Margo (2015),"high school, friendship, based on novel or book, classmate, based on young adult novel","Nat Wolff, Cara Delevingne, Austin Abrams, Justice Smith, Halston Sage, Jaz Sinclair, Cara Buono, Josiah Cerio, Hannah Riley, Meg Crosbie",Jake Schreier,337
11253,5.975785642445621,Hellboy II: The Golden Army (2008),"Fantasy, Adventure, Action",6.758,4970,/fGQAO4RgUzspO7L4u5KXirIn34s.jpg,2008,Hellboy II : Les Légions d'or maudites (2008),"rebellion, superhero, auction, northern ireland, based on comic, resignation, spear, superhero team, super villain, remorse, self exile, citizen action, war zone, robot fighting, father son conflict","Ron Perlman, Selma Blair, Doug Jones, John Alexander, Seth MacFarlane, Luke Goss, Anna Walton, Jeffrey Tambor, John Hurt, James Dodd",Guillermo del Toro,
10882,5.975760211648261,Sleeping Beauty (1959),"Fantasy, Animation, Romance, Family",6.952,4964,/n3pxoMDDxp10c1smgbDzW4bwlzq.jpg,1959,La Belle au bois dormant (1959),"princess, magic, kingdom, fairy tale, sleep, fairy, prince, castle, kiss, knight, dragon, dungeon, based on fairy tale","Mary Costa, Bill Shirley, Eleanor Audley, Verna Felton, Barbara Luddy, Barbara Jo Allen, Taylor Holmes, Bill Thompson, Marvin Miller, Candy Candido",Clyde Geronimi,337
6637,5.975751722841273,National Treasure: Book of Secrets (2007),"Action, Adventure, Mystery, Thriller",6.349,4962,/dc9F1vNOGbgeZrO9ejNkbgHPlfw.jpg,2007,Benjamin Gates et le Livre des Secrets (2007),"gold, treasure, london, england, assassination, usa president, the white house, paris, france, parent child relationship, riddle, secret society, treasure hunt, desk, library of congress, archaeologist, revisionist history, ex-husband ex-wife relationship, american civil war, archeology, south dakota, ancestor, secret formula, decipher, anxious, hidden history, lincoln memorial, history and legacy, fictionalized history, mount rushmore, secret history, hidden clues, u.s. history, historical artifacts, buckingham palace, mount vernon estate, virginia","Nicolas Cage, Diane Kruger, Justin Bartha, Ed Harris, Jon Voight, Helen Mirren, Harvey Keitel, Bruce Greenwood, Ty Burrell, Albert Hall",Jon Turteltaub,337
10096,5.975743228086619,13 Going on 30 (2004),"Comedy, Fantasy, Romance",6.743,4960,/iNZdSIfhSCMtRILDNyhLn8UKeSG.jpg,2004,30 ans sinon rien (2004),"new york city, photographer, editor-in-chief, time travel, wish, child as an adult, friends in love, age change, time jump","Jennifer Garner, Mark Ruffalo, Judy Greer, Andy Serkis, Christa B. Allen, Sean Marquette, Alexandra Kyle, Kathy Baker, Phil Reeves, Lynn Collins",Gary Winick,
1991,5.975666506615096,Death Proof (2007),"Action, Thriller",6.836,4942,/vtu6H4NWnQVqEp3aanUq3hNeeot.jpg,2007,Boulevard de la mort (2007),"sports car, sadism, psychopath, disc jockey, ladykiller, exploitation, gore, stunt, female friendship, women's prison, stalker, stuntman, grindhouse, beaten to death, slasher, sadist, killer car, duringcreditsstinger, bloody, april march","Kurt Russell, Zoë Bell, Rosario Dawson, Vanessa Ferlito, Sydney Tamiia Poitier, Tracie Thoms, Rose McGowan, Jordan Ladd, Mary Elizabeth Winstead, Quentin Tarantino",Quentin Tarantino,"381, 1967"
311324,5.975666506615096,The Great Wall (2016),"Action, Adventure, Fantasy",6.017,4942,/p70dq1YxabemdZDm5K6Q8G10wSn.jpg,2016,La Grande Muraille (2016),"monster, china, archer, female soldier, historical fiction, explosion, period drama, british soldier, great wall of china, 15th century, female general, war","Matt Damon, Jing Tian, Willem Dafoe, Andy Lau, Pedro Pascal, Zhang Hanyu, Lu Han, Lin Gengxin, Eddie Peng, Huang Xuan",Zhang Yimou,"8, 1796"
453405,5.975662230078473,Gemini Man (2019),"Science Fiction, Action, Thriller",6.3,4941,/uTALxjQU8e1lhmNjP9nnJ3t2pRU.jpg,2019,Gemini Man (2019),"hitman, clone","Will Smith, Mary Elizabeth Winstead, Clive Owen, Benedict Wong, Douglas Hodge, Ralph Brown, Linda Emond, Ilia Volok, E.J. Bonilla, Victor Hugo",Ang Lee,"381, 138, 1734, 531, 582, 1853"
5876,5.975632252181333,The Mist (2007),"Horror, Science Fiction, Thriller",6.92,4934,/1CvJ6diBACKPVGOpcWuY4XPQdqX.jpg,2007,The Mist (2007),"monster, based on novel or book, supermarket, fight, faith, prayer, artist, spider, fog, bible, giant monster, survival, disaster, anger, thunderstorm, father son relationship","Thomas Jane, Laurie Holden, Toby Jones, Marcia Gay Harden, Andre Braugher, William Sadler, Jeffrey DeMunn, Sam Witwer, Chris Owen, Alexa Davalos",Frank Darabont,381
9836,5.97561079414345,Happy Feet (2006),"Animation, Comedy, Family",6.188,4929,/zP4CK9O70P8GDilfTkPm4lrmaks.jpg,2006,Happy Feet (2006),"fish, ocean, zoo, penguin, tap dancing, anthropomorphism, love, crush, snow, singing, antarctica, family, duringcreditsstinger","Elijah Wood, Robin Williams, Brittany Murphy, Hugh Jackman, Nicole Kidman, Hugo Weaving, Anthony LaPaglia, Elizabeth Daily, Magda Szubanski, Miriam Margolyes",George Miller,119
332567,5.975563453175668,The Shallows (2016),"Horror, Drama, Thriller",6.353,4918,/bnBV7hZmLuA0Si5Aop481sPF2RY.jpg,2016,Instinct de survie (2016),"surfer, island, beach, mexico, animal attack, survival, creature, young woman, shark, great white shark, trapped, animal horror, prey","Blake Lively, Óscar Jaenada, Brett Cullen, Janelle Bailey, Sedona Legge, Pablo Calva, Diego Espejel, Ava Dean, Chelsea Moody, Sully Seagull",Jaume Collet-Serra,
290859,5.975380993626047,Terminator: Dark Fate (2019),"Science Fiction, Action",6.451,4876,/vqzNJRH4YyquRiWxCCOH0aXggHI.jpg,2019,Terminator : Dark Fate (2019),"helicopter, mexico city, mexico, artificial intelligence (a.i.), cyborg, dystopia, time travel, sequel, plane crash, terminator","Linda Hamilton, Mackenzie Davis, Natalia Reyes, Arnold Schwarzenegger, Gabriel Luna, Diego Boneta, Ferran Fernández, Tristán Ulloa, Stephanie Gil, Tomás Álvarez",Tim Miller,337
49049,5.975306363970491,Dredd (2012),"Action, Science Fiction",6.827,4859,/wLx65gtGVnUFCxceHWGszcruCZj.jpg,2012,Dredd (2012),"metropolis, corruption, police, judge, gangster, crime fighter, dystopia, post-apocalyptic future, executive case, based on comic, futuristic, survival, criminal, justice, drug lord, based on graphic novel, female villain","Karl Urban, Olivia Thirlby, Lena Headey, Wood Harris, Langley Kirkwood, Tamer Burjaq, Joe Vaz, Rakie Ayola, Junior Singo, Luke Tyler",Pete Travis,
634,5.975297554253747,Bridget Jones's Diary (2001),"Comedy, Romance, Drama",6.747,4857,/9Bd4tsYBTYcgl11lPreQ8W9tXUK.jpg,2001,Le Journal de Bridget Jones (2001),"daughter, london, england, lovesickness, england, sexual frustration, alcohol, parent child relationship, telecaster, birthday, cigarette, diary, lawyer, reporter, extramarital affair, duringcreditsstinger, woman director","Renée Zellweger, Colin Firth, Hugh Grant, Jim Broadbent, Gemma Jones, James Callis, Sally Phillips, Shirley Henderson, Embeth Davidtz, Lisa Barbuscia",Sharon Maguire,
11774,5.975271087347592,Lemony Snicket's A Series of Unfortunate Events (2004),"Adventure, Comedy, Family",6.818,4851,/r7S57FpBsCljWc9fBUo2Iy5XGew.jpg,2004,Les Désastreuses Aventures des Orphelins Baudelaire (2004),"steampunk, orphan, orphan siblings, unfortunate, based on young adult novel","Emily Browning, Liam Aiken, Jim Carrey, Meryl Streep, Jude Law, Kara Hoffman, Shelby Hoffman, Timothy Spall, Billy Connolly, Luis Guzmán",Brad Silberling,
454,5.975231280476929,Romeo + Juliet (1996),"Drama, Romance",6.796,4842,/eLf4jclPijOqfEp6bDAmezRFxk5.jpg,1996,Roméo + Juliette (1996),"suicide, gang war, forbidden love, based on play or musical, murder, gun violence, star crossed lovers, shakespeare in modern dress, teenage romance, masquerade","Leonardo DiCaprio, Claire Danes, Jesse Bradford, Vondie Curtis-Hall, Brian Dennehy, John Leguizamo, Miriam Margolyes, Harold Perrineau, Christina Pickles, Pete Postlethwaite",Baz Luhrmann,337
7443,5.975200230864347,Chicken Run (2000),"Animation, Comedy, Family",6.81,4835,/zszChc7quMGvFwzgKQnxd0QTcnc.jpg,2000,Chicken Run (2000),"farm, northern england, escape, freedom, chicken, villain, yorkshire, stop motion, explosion, farmer, pie machine, claymation, plasticine, royal air force, raf","Julia Sawalha, Mel Gibson, Imelda Staunton, Jane Horrocks, Lynn Ferguson, Miranda Richardson, Tony Haygarth, Benjamin Whitrow, Timothy Spall, Phil Daniels",Peter Lord,"8, 119, 1796"
338762,5.97518690004417,Bloodshot (2020),"Action, Science Fiction, Adventure",6.738,4832,/8WUVHemHFH2ZIP6NWkwlHWsyrEL.jpg,2020,Bloodshot (2020),"nanotechnology, superhero, based on comic, memory, psychotronic, valiant comics","Vin Diesel, Eiza González, Sam Heughan, Toby Kebbell, Talulah Riley, Lamorne Morris, Guy Pearce, Jóhannes Haukur Jóhannesson, Alex Hernandez, Siddharth Dhananjay",Dave Wilson,"8, 1796"
138103,5.975106613184704,The Expendables 3 (2014),"Action, Adventure, Thriller",6.223,4814,/ruW3malZtlg66ODfg614dFbXO68.jpg,2014,Expendables 3 (2014),"cia, mercenary, rescue mission, arms dealer, sequel, hospital, battle, sledgehammer, revolver","Sylvester Stallone, Jason Statham, Harrison Ford, Mel Gibson, Arnold Schwarzenegger, Antonio Banderas, Jet Li, Wesley Snipes, Dolph Lundgren, Kelsey Grammer",Patrick Hughes,
447200,5.975057292713709,Skyscraper (2018),"Action, Thriller, Adventure",6.315,4803,/52ml62vClzrlqvXZq2FEW6UF6c1.jpg,2018,Skyscraper (2018),"fire, china, skyscraper, hong kong, high tech, security system, pearl, penthouse, world's tallest building, trapped in burning building","Dwayne Johnson, Neve Campbell, Chin Han, Roland Møller, Noah Taylor, Byron Mann, Pablo Schreiber, McKenna Roberts, Noah Cottrell, Hannah Quinlivan",Rawson Marshall Thurber,"8, 119, 1796"
27022,5.975034809653238,The Sorcerer's Apprentice (2010),"Fantasy, Adventure, Action",6.117,4798,/b5pIUsGll0418NyfNA5eYCI9aoK.jpg,2010,L'Apprenti sorcier (2010),"witch, mission, magic, mystic, castle, sorcerer's apprentice, sorcery, sorcerer, falling in love, based on movie, reflection, magic trick, wizard, aftercreditsstinger, magical creature, statue, college student, electric power, morgana, magician, magic book, live action remake, good versus evil, electricity, spell & sorcery, salem witch, magic ring, callback, raising the dead","Nicolas Cage, Jay Baruchel, Alfred Molina, Teresa Palmer, Toby Kebbell, Omar Benson Miller, Monica Bellucci, Alice Krige, Jake Cherry, James A. Stephens",Jon Turteltaub,337
201085,5.975021300351102,Crimson Peak (2015),"Horror, Romance",6.648,4795,/jMOQVkt1T2RpqnMa4lzvEGGJDUm.jpg,2015,Crimson Peak (2015),"psychopath, poison, haunted house, mining, murder, gothic, incest, ghost, old mansion, brutal murder","Mia Wasikowska, Jessica Chastain, Tom Hiddleston, Charlie Hunnam, Jim Beaver, Burn Gorman, Leslie Hope, Jonathan Hyde, Doug Jones, Bruce Gray",Guillermo del Toro,
504172,5.974971640908461,The Mule (2018),"Crime, Drama",6.842,4784,/vkOfx5meJvFb4qmAJU7j6v8IIpZ.jpg,2018,La Mule (2018),"mexico, drug crime, drug mule, based on true story, drug cartel, dea agent, korean war veteran, based on magazine, newspaper or article, 2000s, sinaloa","Clint Eastwood, Bradley Cooper, Laurence Fishburne, Michael Peña, Dianne Wiest, Andy García, Ignacio Serricchio, Taissa Farmiga, Alison Eastwood, Richard Herd",Clint Eastwood,"119, 381, 685"
